1.96430000000000	4.59570000000000
2.27530000000000	3.85890000000000
2.97810000000000	4.56510000000000
2.93200000000000	3.55190000000000
3.57720000000000	2.85600000000000
4.01500000000000	3.19370000000000
3.38140000000000	3.42910000000000
3.91130000000000	4.17610000000000
2.78220000000000	4.04310000000000
2.55180000000000	4.61620000000000
3.36980000000000	3.91010000000000
3.10480000000000	3.07090000000000
1.91820000000000	4.05340000000000
2.26380000000000	4.37060000000000
2.65550000000000	3.50080000000000
3.18550000000000	4.28880000000000
3.65790000000000	3.86920000000000
3.91130000000000	3.42910000000000
3.60020000000000	3.12210000000000
3.03570000000000	3.31650000000000
1.58410000000000	3.35750000000000
2.01030000000000	3.20390000000000
1.95270000000000	2.78430000000000
2.27530000000000	2.71270000000000
2.30990000000000	2.95840000000000
2.82830000000000	2.63090000000000
3.04730000000000	2.29310000000000
2.48270000000000	2.03730000000000
2.50570000000000	2.38530000000000
1.87210000000000	2.05770000000000
2.01030000000000	2.35460000000000
1.22690000000000	2.32390000000000
1.89510000000000	2.91740000000000
1.56100000000000	3.07090000000000
1.54950000000000	2.69230000000000
1.68780000000000	2.40570000000000
1.49190000000000	2.02710000000000
0.962000000000000	2.68200000000000
1.16930000000000	2.92760000000000
0.812200000000000	2.99920000000000
0.973500000000000	3.38810000000000
1.25000000000000	3.19370000000000
1.31910000000000	3.51090000000000
2.22920000000000	2.20100000000000
2.44820000000000	2.64110000000000
2.79380000000000	1.96560000000000
2.09100000000000	1.61770000000000
2.54030000000000	2.88670000000000
0.904400000000000	3.01980000000000
0.766150000000000	2.58990000000000
